unadjusted_close,ticker_symbol,datetime,split,dividend,forward_adj_close
194.83,AAPL,2023-12-20,1.0,0.0,824.16
194.68,AAPL,2023-12-21,1.0,0.0,823.52
193.6,AAPL,2023-12-22,1.0,0.0,818.95
193.05,AAPL,2023-12-26,1.0,0.0,816.63
193.15,AAPL,2023-12-27,1.0,0.0,817.05
193.58,AAPL,2023-12-28,1.0,0.0,818.87
192.53,AAPL,2023-12-29,1.0,0.0,814.43
185.64,AAPL,2024-01-02,1.0,0.0,785.28
184.25,AAPL,2024-01-03,1.0,0.0,779.4
181.91,AAPL,2024-01-04,1.0,0.0,769.5
181.18,AAPL,2024-01-05,1.0,0.0,766.42
185.56,AAPL,2024-01-08,1.0,0.0,784.94
185.14,AAPL,2024-01-09,1.0,0.0,783.17
186.19,AAPL,2024-01-10,1.0,0.0,787.61
185.59,AAPL,2024-01-11,1.0,0.0,785.07
185.92,AAPL,2024-01-12,1.0,0.0,786.47
183.63,AAPL,2024-01-16,1.0,0.0,776.78
182.68,AAPL,2024-01-17,1.0,0.0,772.76
188.63,AAPL,2024-01-18,1.0,0.0,797.93
191.56,AAPL,2024-01-19,1.0,0.0,810.33
193.89,AAPL,2024-01-22,1.0,0.0,820.18
195.18,AAPL,2024-01-23,1.0,0.0,825.64
194.5,AAPL,2024-01-24,1.0,0.0,822.76
194.17,AAPL,2024-01-25,1.0,0.0,821.37
192.42,AAPL,2024-01-26,1.0,0.0,813.96
191.73,AAPL,2024-01-29,1.0,0.0,811.04
188.04,AAPL,2024-01-30,1.0,0.0,795.44
184.4,AAPL,2024-01-31,1.0,0.0,780.04
186.86,AAPL,2024-02-01,1.0,0.0,790.44
185.85,AAPL,2024-02-02,1.0,0.0,786.17
187.68,AAPL,2024-02-05,1.0,0.0,793.91
189.3,AAPL,2024-02-06,1.0,0.0,800.77
189.41,AAPL,2024-02-07,1.0,0.0,801.23
188.32,AAPL,2024-02-08,1.0,0.0,796.62
188.85,AAPL,2024-02-09,1.0,0.24,798.86
187.15,AAPL,2024-02-12,1.0,0.0,792.68
185.04,AAPL,2024-02-13,1.0,0.0,783.74
184.15,AAPL,2024-02-14,1.0,0.0,779.97
183.86,AAPL,2024-02-15,1.0,0.0,778.74
182.31,AAPL,2024-02-16,1.0,0.0,772.18
181.56,AAPL,2024-02-20,1.0,0.0,769.0
182.32,AAPL,2024-02-21,1.0,0.0,772.22
184.37,AAPL,2024-02-22,1.0,0.0,780.9
182.52,AAPL,2024-02-23,1.0,0.0,773.07
181.16,AAPL,2024-02-26,1.0,0.0,767.31
182.63,AAPL,2024-02-27,1.0,0.0,773.53
181.42,AAPL,2024-02-28,1.0,0.0,768.41
180.75,AAPL,2024-02-29,1.0,0.0,765.57
179.66,AAPL,2024-03-01,1.0,0.0,760.95
175.1,AAPL,2024-03-04,1.0,0.0,741.64
170.12,AAPL,2024-03-05,1.0,0.0,720.55
169.12,AAPL,2024-03-06,1.0,0.0,716.31
169.0,AAPL,2024-03-07,1.0,0.0,715.8
170.73,AAPL,2024-03-08,1.0,0.0,723.13
172.75,AAPL,2024-03-11,1.0,0.0,731.68
173.23,AAPL,2024-03-12,1.0,0.0,733.72
171.13,AAPL,2024-03-13,1.0,0.0,724.82
173.0,AAPL,2024-03-14,1.0,0.0,732.74
172.62,AAPL,2024-03-15,1.0,0.0,731.13
173.72,AAPL,2024-03-18,1.0,0.0,735.79
176.08,AAPL,2024-03-19,1.0,0.0,745.79
178.67,AAPL,2024-03-20,1.0,0.0,756.76
171.37,AAPL,2024-03-21,1.0,0.0,725.84
172.28,AAPL,2024-03-22,1.0,0.0,729.69
170.85,AAPL,2024-03-25,1.0,0.0,723.64
169.71,AAPL,2024-03-26,1.0,0.0,718.81
173.31,AAPL,2024-03-27,1.0,0.0,734.06
171.48,AAPL,2024-03-28,1.0,0.0,726.31
170.03,AAPL,2024-04-01,1.0,0.0,720.16
168.84,AAPL,2024-04-02,1.0,0.0,715.12
169.65,AAPL,2024-04-03,1.0,0.0,718.55
168.82,AAPL,2024-04-04,1.0,0.0,715.04
169.58,AAPL,2024-04-05,1.0,0.0,718.26
168.45,AAPL,2024-04-08,1.0,0.0,713.47
169.67,AAPL,2024-04-09,1.0,0.0,718.64
167.78,AAPL,2024-04-10,1.0,0.0,710.63
175.04,AAPL,2024-04-11,1.0,0.0,741.38
176.55,AAPL,2024-04-12,1.0,0.0,747.78
172.69,AAPL,2024-04-15,1.0,0.0,731.43
169.38,AAPL,2024-04-16,1.0,0.0,717.41
168.0,AAPL,2024-04-17,1.0,0.0,711.57
167.04,AAPL,2024-04-18,1.0,0.0,707.5
165.0,AAPL,2024-04-19,1.0,0.0,698.86
165.84,AAPL,2024-04-22,1.0,0.0,702.42
166.9,AAPL,2024-04-23,1.0,0.0,706.91
169.02,AAPL,2024-04-24,1.0,0.0,715.89
169.89,AAPL,2024-04-25,1.0,0.0,719.57
169.3,AAPL,2024-04-26,1.0,0.0,717.07
173.5,AAPL,2024-04-29,1.0,0.0,734.86
170.33,AAPL,2024-04-30,1.0,0.0,721.44
169.3,AAPL,2024-05-01,1.0,0.0,717.07
173.03,AAPL,2024-05-02,1.0,0.0,732.87
183.38,AAPL,2024-05-03,1.0,0.0,776.71
181.71,AAPL,2024-05-06,1.0,0.0,769.64
182.4,AAPL,2024-05-07,1.0,0.0,772.56
182.74,AAPL,2024-05-08,1.0,0.0,774.0
184.57,AAPL,2024-05-09,1.0,0.0,781.75
183.05,AAPL,2024-05-10,1.0,0.25,775.31
186.28,AAPL,2024-05-13,1.0,0.0,790.07
187.43,AAPL,2024-05-14,1.0,0.0,794.95
189.72,AAPL,2024-05-15,1.0,0.0,804.66
189.84,AAPL,2024-05-16,1.0,0.0,805.17
189.87,AAPL,2024-05-17,1.0,0.0,805.3
191.04,AAPL,2024-05-20,1.0,0.0,810.26
192.35,AAPL,2024-05-21,1.0,0.0,815.81
190.9,AAPL,2024-05-22,1.0,0.0,809.66
186.88,AAPL,2024-05-23,1.0,0.0,792.61
189.98,AAPL,2024-05-24,1.0,0.0,805.76
189.99,AAPL,2024-05-28,1.0,0.0,805.8
190.29,AAPL,2024-05-29,1.0,0.0,807.08
191.29,AAPL,2024-05-30,1.0,0.0,811.32
192.25,AAPL,2024-05-31,1.0,0.0,815.39
194.03,AAPL,2024-06-03,1.0,0.0,822.94
194.35,AAPL,2024-06-04,1.0,0.0,824.3
195.87,AAPL,2024-06-05,1.0,0.0,830.74
194.48,AAPL,2024-06-06,1.0,0.0,824.85
196.89,AAPL,2024-06-07,1.0,0.0,835.07
193.12,AAPL,2024-06-10,1.0,0.0,819.08
207.15,AAPL,2024-06-11,1.0,0.0,878.58
213.07,AAPL,2024-06-12,1.0,0.0,903.69
214.24,AAPL,2024-06-13,1.0,0.0,908.66
212.49,AAPL,2024-06-14,1.0,0.0,901.23
216.67,AAPL,2024-06-17,1.0,0.0,918.96
214.29,AAPL,2024-06-18,1.0,0.0,908.87
209.68,AAPL,2024-06-20,1.0,0.0,889.32
207.49,AAPL,2024-06-21,1.0,0.0,880.03
208.14,AAPL,2024-06-24,1.0,0.0,882.78
209.07,AAPL,2024-06-25,1.0,0.0,886.73
213.25,AAPL,2024-06-26,1.0,0.0,904.46
214.1,AAPL,2024-06-27,1.0,0.0,908.06
210.62,AAPL,2024-06-28,1.0,0.0,893.3
216.75,AAPL,2024-07-01,1.0,0.0,919.3
220.27,AAPL,2024-07-02,1.0,0.0,934.23
221.55,AAPL,2024-07-03,1.0,0.0,939.66
226.34,AAPL,2024-07-05,1.0,0.0,959.98
227.82,AAPL,2024-07-08,1.0,0.0,966.25
228.68,AAPL,2024-07-09,1.0,0.0,969.9
232.98,AAPL,2024-07-10,1.0,0.0,988.14
227.57,AAPL,2024-07-11,1.0,0.0,965.19
230.54,AAPL,2024-07-12,1.0,0.0,977.79
234.4,AAPL,2024-07-15,1.0,0.0,994.16
234.82,AAPL,2024-07-16,1.0,0.0,995.94
228.88,AAPL,2024-07-17,1.0,0.0,970.75
224.18,AAPL,2024-07-18,1.0,0.0,950.81
224.31,AAPL,2024-07-19,1.0,0.0,951.37
223.96,AAPL,2024-07-22,1.0,0.0,949.88
225.01,AAPL,2024-07-23,1.0,0.0,954.33
218.54,AAPL,2024-07-24,1.0,0.0,926.89
217.49,AAPL,2024-07-25,1.0,0.0,922.44
217.96,AAPL,2024-07-26,1.0,0.0,924.43
218.24,AAPL,2024-07-29,1.0,0.0,925.62
218.8,AAPL,2024-07-30,1.0,0.0,928.0
222.08,AAPL,2024-07-31,1.0,0.0,941.91
218.36,AAPL,2024-08-01,1.0,0.0,926.13
219.86,AAPL,2024-08-02,1.0,0.0,932.49
209.27,AAPL,2024-08-05,1.0,0.0,887.58
207.23,AAPL,2024-08-06,1.0,0.0,878.92
209.82,AAPL,2024-08-07,1.0,0.0,889.91
213.31,AAPL,2024-08-08,1.0,0.0,904.71
216.24,AAPL,2024-08-09,1.0,0.0,917.14
217.53,AAPL,2024-08-12,1.0,0.25,922.61
221.27,AAPL,2024-08-13,1.0,0.0,939.55
221.72,AAPL,2024-08-14,1.0,0.0,941.46
224.72,AAPL,2024-08-15,1.0,0.0,954.2
226.05,AAPL,2024-08-16,1.0,0.0,959.85
225.89,AAPL,2024-08-19,1.0,0.0,959.17
226.51,AAPL,2024-08-20,1.0,0.0,961.8
226.4,AAPL,2024-08-21,1.0,0.0,961.33
224.53,AAPL,2024-08-22,1.0,0.0,953.39
226.84,AAPL,2024-08-23,1.0,0.0,963.2
227.18,AAPL,2024-08-26,1.0,0.0,964.65
228.03,AAPL,2024-08-27,1.0,0.0,968.25
226.49,AAPL,2024-08-28,1.0,0.0,961.72
229.79,AAPL,2024-08-29,1.0,0.0,975.73
229.0,AAPL,2024-08-30,1.0,0.0,972.37
222.77,AAPL,2024-09-03,1.0,0.0,945.92
220.85,AAPL,2024-09-04,1.0,0.0,937.77
222.38,AAPL,2024-09-05,1.0,0.0,944.26
220.82,AAPL,2024-09-06,1.0,0.0,937.64
220.91,AAPL,2024-09-09,1.0,0.0,938.02
220.11,AAPL,2024-09-10,1.0,0.0,934.63
222.66,AAPL,2024-09-11,1.0,0.0,945.45
222.77,AAPL,2024-09-12,1.0,0.0,945.92
222.5,AAPL,2024-09-13,1.0,0.0,944.77
216.32,AAPL,2024-09-16,1.0,0.0,918.53
216.79,AAPL,2024-09-17,1.0,0.0,920.53
220.69,AAPL,2024-09-18,1.0,0.0,937.09
228.87,AAPL,2024-09-19,1.0,0.0,971.82
228.2,AAPL,2024-09-20,1.0,0.0,968.98
226.47,AAPL,2024-09-23,1.0,0.0,961.63
227.37,AAPL,2024-09-24,1.0,0.0,965.45
226.37,AAPL,2024-09-25,1.0,0.0,961.21
227.52,AAPL,2024-09-26,1.0,0.0,966.09
227.79,AAPL,2024-09-27,1.0,0.0,967.24
233.0,AAPL,2024-09-30,1.0,0.0,989.36
226.21,AAPL,2024-10-01,1.0,0.0,960.53
226.78,AAPL,2024-10-02,1.0,0.0,962.95
225.67,AAPL,2024-10-03,1.0,0.0,958.23
226.8,AAPL,2024-10-04,1.0,0.0,963.03
221.69,AAPL,2024-10-07,1.0,0.0,941.33
225.77,AAPL,2024-10-08,1.0,0.0,958.66
229.54,AAPL,2024-10-09,1.0,0.0,974.67
229.04,AAPL,2024-10-10,1.0,0.0,972.54
227.55,AAPL,2024-10-11,1.0,0.0,966.22
231.3,AAPL,2024-10-14,1.0,0.0,982.14
233.85,AAPL,2024-10-15,1.0,0.0,992.97
231.78,AAPL,2024-10-16,1.0,0.0,984.18
232.15,AAPL,2024-10-17,1.0,0.0,985.75
235.0,AAPL,2024-10-18,1.0,0.0,997.85
236.48,AAPL,2024-10-21,1.0,0.0,1004.13
235.86,AAPL,2024-10-22,1.0,0.0,1001.5
230.76,AAPL,2024-10-23,1.0,0.0,979.85
230.57,AAPL,2024-10-24,1.0,0.0,979.04
231.41,AAPL,2024-10-25,1.0,0.0,982.61
233.4,AAPL,2024-10-28,1.0,0.0,991.06
233.67,AAPL,2024-10-29,1.0,0.0,992.2
230.1,AAPL,2024-10-30,1.0,0.0,977.04
225.91,AAPL,2024-10-31,1.0,0.0,959.25
222.91,AAPL,2024-11-01,1.0,0.0,946.51
222.01,AAPL,2024-11-04,1.0,0.0,942.69
223.45,AAPL,2024-11-05,1.0,0.0,948.81
222.72,AAPL,2024-11-06,1.0,0.0,945.71
227.48,AAPL,2024-11-07,1.0,0.0,965.92
226.96,AAPL,2024-11-08,1.0,0.25,963.71
224.23,AAPL,2024-11-11,1.0,0.0,953.17
224.23,AAPL,2024-11-12,1.0,0.0,953.17
225.12,AAPL,2024-11-13,1.0,0.0,956.95
228.22,AAPL,2024-11-14,1.0,0.0,970.13
225.0,AAPL,2024-11-15,1.0,0.0,956.44
228.02,AAPL,2024-11-18,1.0,0.0,969.28
228.28,AAPL,2024-11-19,1.0,0.0,970.38
229.0,AAPL,2024-11-20,1.0,0.0,973.44
228.52,AAPL,2024-11-21,1.0,0.0,971.4
229.87,AAPL,2024-11-22,1.0,0.0,977.14
232.87,AAPL,2024-11-25,1.0,0.0,989.9
235.06,AAPL,2024-11-26,1.0,0.0,999.2
234.93,AAPL,2024-11-27,1.0,0.0,998.65
237.33,AAPL,2024-11-29,1.0,0.0,1008.85
239.59,AAPL,2024-12-02,1.0,0.0,1018.46
242.65,AAPL,2024-12-03,1.0,0.0,1031.47
243.01,AAPL,2024-12-04,1.0,0.0,1033.0
243.04,AAPL,2024-12-05,1.0,0.0,1033.13
242.84,AAPL,2024-12-06,1.0,0.0,1032.28
246.75,AAPL,2024-12-09,1.0,0.0,1048.9
247.77,AAPL,2024-12-10,1.0,0.0,1053.23
246.49,AAPL,2024-12-11,1.0,0.0,1047.79
247.96,AAPL,2024-12-12,1.0,0.0,1054.04
248.13,AAPL,2024-12-13,1.0,0.0,1054.76
251.04,AAPL,2024-12-16,1.0,0.0,1067.13
253.48,AAPL,2024-12-17,1.0,0.0,1077.51
248.05,AAPL,2024-12-18,1.0,0.0,1054.42
249.79,AAPL,2024-12-19,1.0,0.0,1061.82
254.49,AAPL,2024-12-20,1.0,0.0,1081.8
255.27,AAPL,2024-12-23,1.0,0.0,1085.11
258.2,AAPL,2024-12-24,1.0,0.0,1097.57
259.02,AAPL,2024-12-26,1.0,0.0,1101.06
255.59,AAPL,2024-12-27,1.0,0.0,1086.47
252.2,AAPL,2024-12-30,1.0,0.0,1072.06
250.42,AAPL,2024-12-31,1.0,0.0,1064.5
243.85,AAPL,2025-01-02,1.0,0.0,1036.57
243.36,AAPL,2025-01-03,1.0,0.0,1034.49
245.0,AAPL,2025-01-06,1.0,0.0,1041.46
242.21,AAPL,2025-01-07,1.0,0.0,1029.6
242.7,AAPL,2025-01-08,1.0,0.0,1031.68
236.85,AAPL,2025-01-10,1.0,0.0,1006.81
234.4,AAPL,2025-01-13,1.0,0.0,996.4
233.28,AAPL,2025-01-14,1.0,0.0,991.64
237.87,AAPL,2025-01-15,1.0,0.0,1011.15
228.26,AAPL,2025-01-16,1.0,0.0,970.3
229.98,AAPL,2025-01-17,1.0,0.0,977.61
222.64,AAPL,2025-01-21,1.0,0.0,946.41
223.83,AAPL,2025-01-22,1.0,0.0,951.47
223.66,AAPL,2025-01-23,1.0,0.0,950.75
222.78,AAPL,2025-01-24,1.0,0.0,947.0
229.86,AAPL,2025-01-27,1.0,0.0,977.1
238.26,AAPL,2025-01-28,1.0,0.0,1012.81
239.36,AAPL,2025-01-29,1.0,0.0,1017.48
237.59,AAPL,2025-01-30,1.0,0.0,1009.96
236.0,AAPL,2025-01-31,1.0,0.0,1003.2
228.01,AAPL,2025-02-03,1.0,0.0,969.24
232.8,AAPL,2025-02-04,1.0,0.0,989.6
232.47,AAPL,2025-02-05,1.0,0.0,988.2
233.22,AAPL,2025-02-06,1.0,0.0,991.38
227.63,AAPL,2025-02-07,1.0,0.0,967.62
227.65,AAPL,2025-02-10,1.0,0.25,967.71
232.62,AAPL,2025-02-11,1.0,0.0,989.92
236.87,AAPL,2025-02-12,1.0,0.0,1008.0
241.53,AAPL,2025-02-13,1.0,0.0,1027.84
244.6,AAPL,2025-02-14,1.0,0.0,1040.9
244.47,AAPL,2025-02-18,1.0,0.0,1040.35
244.87,AAPL,2025-02-19,1.0,0.0,1042.05
245.83,AAPL,2025-02-20,1.0,0.0,1046.13
245.55,AAPL,2025-02-21,1.0,0.0,1044.94
247.1,AAPL,2025-02-24,1.0,0.0,1051.54
247.04,AAPL,2025-02-25,1.0,0.0,1051.28
240.36,AAPL,2025-02-26,1.0,0.0,1022.86
237.3,AAPL,2025-02-27,1.0,0.0,1009.83
241.84,AAPL,2025-02-28,1.0,0.0,1029.15
238.03,AAPL,2025-03-03,1.0,0.0,1012.94
235.93,AAPL,2025-03-04,1.0,0.0,1004.0
235.74,AAPL,2025-03-05,1.0,0.0,1003.2
235.33,AAPL,2025-03-06,1.0,0.0,1001.45
239.07,AAPL,2025-03-07,1.0,0.0,1017.37
227.48,AAPL,2025-03-10,1.0,0.0,968.05
220.84,AAPL,2025-03-11,1.0,0.0,939.79
216.98,AAPL,2025-03-12,1.0,0.0,923.36
209.68,AAPL,2025-03-13,1.0,0.0,892.3
213.49,AAPL,2025-03-14,1.0,0.0,908.51
214.0,AAPL,2025-03-17,1.0,0.0,910.68
212.69,AAPL,2025-03-18,1.0,0.0,905.11
215.24,AAPL,2025-03-19,1.0,0.0,915.96
214.1,AAPL,2025-03-20,1.0,0.0,911.11
218.27,AAPL,2025-03-21,1.0,0.0,928.85
220.73,AAPL,2025-03-24,1.0,0.0,939.32
223.75,AAPL,2025-03-25,1.0,0.0,952.17
221.53,AAPL,2025-03-26,1.0,0.0,942.72
223.85,AAPL,2025-03-27,1.0,0.0,952.6
217.9,AAPL,2025-03-28,1.0,0.0,927.28
222.13,AAPL,2025-03-31,1.0,0.0,945.28
223.19,AAPL,2025-04-01,1.0,0.0,949.79
223.89,AAPL,2025-04-02,1.0,0.0,952.77
203.19,AAPL,2025-04-03,1.0,0.0,864.68
188.38,AAPL,2025-04-04,1.0,0.0,801.65
181.46,AAPL,2025-04-07,1.0,0.0,772.21
172.42,AAPL,2025-04-08,1.0,0.0,733.74
198.85,AAPL,2025-04-09,1.0,0.0,846.21
190.42,AAPL,2025-04-10,1.0,0.0,810.34
198.15,AAPL,2025-04-11,1.0,0.0,843.23
202.52,AAPL,2025-04-14,1.0,0.0,861.83
202.14,AAPL,2025-04-15,1.0,0.0,860.21
194.27,AAPL,2025-04-16,1.0,0.0,826.72
196.98,AAPL,2025-04-17,1.0,0.0,838.25
193.16,AAPL,2025-04-21,1.0,0.0,822.0
199.74,AAPL,2025-04-22,1.0,0.0,850.0
204.6,AAPL,2025-04-23,1.0,0.0,870.68
208.37,AAPL,2025-04-24,1.0,0.0,886.72
209.28,AAPL,2025-04-25,1.0,0.0,890.59
210.14,AAPL,2025-04-28,1.0,0.0,894.25
211.21,AAPL,2025-04-29,1.0,0.0,898.81
212.5,AAPL,2025-04-30,1.0,0.0,904.3
213.32,AAPL,2025-05-01,1.0,0.0,907.79
205.35,AAPL,2025-05-02,1.0,0.0,873.87
198.89,AAPL,2025-05-05,1.0,0.0,846.38
198.51,AAPL,2025-05-06,1.0,0.0,844.76
196.25,AAPL,2025-05-07,1.0,0.0,835.15
197.49,AAPL,2025-05-08,1.0,0.0,840.42
198.53,AAPL,2025-05-09,1.0,0.0,844.85
210.79,AAPL,2025-05-12,1.0,0.26,897.02
212.93,AAPL,2025-05-13,1.0,0.0,907.25
212.33,AAPL,2025-05-14,1.0,0.0,904.69
211.45,AAPL,2025-05-15,1.0,0.0,900.94
211.26,AAPL,2025-05-16,1.0,0.0,900.13
208.78,AAPL,2025-05-19,1.0,0.0,889.56
206.86,AAPL,2025-05-20,1.0,0.0,881.38
202.09,AAPL,2025-05-21,1.0,0.0,861.06
201.36,AAPL,2025-05-22,1.0,0.0,857.95
195.27,AAPL,2025-05-23,1.0,0.0,832.0
200.21,AAPL,2025-05-27,1.0,0.0,853.05
200.42,AAPL,2025-05-28,1.0,0.0,853.94
199.95,AAPL,2025-05-29,1.0,0.0,851.94
200.85,AAPL,2025-05-30,1.0,0.0,855.78
201.7,AAPL,2025-06-02,1.0,0.0,859.4
203.27,AAPL,2025-06-03,1.0,0.0,866.09
202.82,AAPL,2025-06-04,1.0,0.0,864.17
200.63,AAPL,2025-06-05,1.0,0.0,854.84
203.92,AAPL,2025-06-06,1.0,0.0,868.86
201.45,AAPL,2025-06-09,1.0,0.0,858.33
202.67,AAPL,2025-06-10,1.0,0.0,863.53
198.78,AAPL,2025-06-11,1.0,0.0,846.96
199.2,AAPL,2025-06-12,1.0,0.0,848.74
196.45,AAPL,2025-06-13,1.0,0.0,837.03
198.42,AAPL,2025-06-16,1.0,0.0,845.42
195.64,AAPL,2025-06-17,1.0,0.0,833.58
196.58,AAPL,2025-06-18,1.0,0.0,837.58
201.0,AAPL,2025-06-20,1.0,0.0,856.41
201.5,AAPL,2025-06-23,1.0,0.0,858.54
200.3,AAPL,2025-06-24,1.0,0.0,853.43
201.56,AAPL,2025-06-25,1.0,0.0,858.8
201.0,AAPL,2025-06-26,1.0,0.0,856.41
201.08,AAPL,2025-06-27,1.0,0.0,856.76
320.55,TSLA,2018-01-02,1.0,0.0,320.55
317.25,TSLA,2018-01-03,1.0,0.0,317.25
314.54999999999995,TSLA,2018-01-04,1.0,0.0,314.55
316.65,TSLA,2018-01-05,1.0,0.0,316.65
336.45,TSLA,2018-01-08,1.0,0.0,336.45
333.75,TSLA,2018-01-09,1.0,0.0,333.75
334.8,TSLA,2018-01-10,1.0,0.0,334.8
337.95000000000005,TSLA,2018-01-11,1.0,0.0,337.95
336.15,TSLA,2018-01-12,1.0,0.0,336.15
340.05,TSLA,2018-01-16,1.0,0.0,340.05
347.1,TSLA,2018-01-17,1.0,0.0,347.1
344.54999999999995,TSLA,2018-01-18,1.0,0.0,344.55
349.95,TSLA,2018-01-19,1.0,0.0,349.95
351.6,TSLA,2018-01-22,1.0,0.0,351.6
352.8,TSLA,2018-01-23,1.0,0.0,352.8
345.9,TSLA,2018-01-24,1.0,0.0,345.9
337.65000000000003,TSLA,2018-01-25,1.0,0.0,337.65
342.9,TSLA,2018-01-26,1.0,0.0,342.9
349.5,TSLA,2018-01-29,1.0,0.0,349.5
345.75,TSLA,2018-01-30,1.0,0.0,345.75
354.3,TSLA,2018-01-31,1.0,0.0,354.3
349.20000000000005,TSLA,2018-02-01,1.0,0.0,349.2
343.8,TSLA,2018-02-02,1.0,0.0,343.8
333.15000000000003,TSLA,2018-02-05,1.0,0.0,333.15
333.90000000000003,TSLA,2018-02-06,1.0,0.0,333.9
345.0,TSLA,2018-02-07,1.0,0.0,345.0
315.3,TSLA,2018-02-08,1.0,0.0,315.3
310.35,TSLA,2018-02-09,1.0,0.0,310.35
315.75,TSLA,2018-02-12,1.0,0.0,315.75
323.7,TSLA,2018-02-13,1.0,0.0,323.7
322.34999999999997,TSLA,2018-02-14,1.0,0.0,322.35
334.05,TSLA,2018-02-15,1.0,0.0,334.05
335.55,TSLA,2018-02-16,1.0,0.0,335.55
334.8,TSLA,2018-02-20,1.0,0.0,334.8
333.29999999999995,TSLA,2018-02-21,1.0,0.0,333.3
346.2,TSLA,2018-02-22,1.0,0.0,346.2
352.04999999999995,TSLA,2018-02-23,1.0,0.0,352.05
357.45,TSLA,2018-02-26,1.0,0.0,357.45
351.0,TSLA,2018-02-27,1.0,0.0,351.0
343.05,TSLA,2018-02-28,1.0,0.0,343.05
330.9,TSLA,2018-03-01,1.0,0.0,330.9
335.1,TSLA,2018-03-02,1.0,0.0,335.1
333.29999999999995,TSLA,2018-03-05,1.0,0.0,333.3
328.2,TSLA,2018-03-06,1.0,0.0,328.2
332.25,TSLA,2018-03-07,1.0,0.0,332.25
329.1,TSLA,2018-03-08,1.0,0.0,329.1
327.15,TSLA,2018-03-09,1.0,0.0,327.15
345.45000000000005,TSLA,2018-03-12,1.0,0.0,345.45
341.84999999999997,TSLA,2018-03-13,1.0,0.0,341.85
326.70000000000005,TSLA,2018-03-14,1.0,0.0,326.7
325.65000000000003,TSLA,2018-03-15,1.0,0.0,325.65
321.3,TSLA,2018-03-16,1.0,0.0,321.3
313.5,TSLA,2018-03-19,1.0,0.0,313.5
310.5,TSLA,2018-03-20,1.0,0.0,310.5
316.5,TSLA,2018-03-21,1.0,0.0,316.5
309.15,TSLA,2018-03-22,1.0,0.0,309.15
301.5,TSLA,2018-03-23,1.0,0.0,301.5
304.20000000000005,TSLA,2018-03-26,1.0,0.0,304.2
279.15,TSLA,2018-03-27,1.0,0.0,279.15
257.85,TSLA,2018-03-28,1.0,0.0,257.85
266.09999999999997,TSLA,2018-03-29,1.0,0.0,266.1
252.45,TSLA,2018-04-02,1.0,0.0,252.45
267.6,TSLA,2018-04-03,1.0,0.0,267.6
286.95,TSLA,2018-04-04,1.0,0.0,286.95
305.7,TSLA,2018-04-05,1.0,0.0,305.7
299.25,TSLA,2018-04-06,1.0,0.0,299.25
289.65,TSLA,2018-04-09,1.0,0.0,289.65
304.65,TSLA,2018-04-10,1.0,0.0,304.65
300.9,TSLA,2018-04-11,1.0,0.0,300.9
294.15,TSLA,2018-04-12,1.0,0.0,294.15
300.3,TSLA,2018-04-13,1.0,0.0,300.3
291.15,TSLA,2018-04-16,1.0,0.0,291.15
287.7,TSLA,2018-04-17,1.0,0.0,287.7
293.4,TSLA,2018-04-18,1.0,0.0,293.4
300.15000000000003,TSLA,2018-04-19,1.0,0.0,300.15
290.25,TSLA,2018-04-20,1.0,0.0,290.25
283.35,TSLA,2018-04-23,1.0,0.0,283.35
283.5,TSLA,2018-04-24,1.0,0.0,283.5
280.65000000000003,TSLA,2018-04-25,1.0,0.0,280.65
285.45000000000005,TSLA,2018-04-26,1.0,0.0,285.45
294.15,TSLA,2018-04-27,1.0,0.0,294.15
293.85,TSLA,2018-04-30,1.0,0.0,293.85
299.84999999999997,TSLA,2018-05-01,1.0,0.0,299.85
301.2,TSLA,2018-05-02,1.0,0.0,301.2
284.40000000000003,TSLA,2018-05-03,1.0,0.0,284.4
294.15,TSLA,2018-05-04,1.0,0.0,294.15
302.7,TSLA,2018-05-07,1.0,0.0,302.7
301.95,TSLA,2018-05-08,1.0,0.0,301.95
306.90000000000003,TSLA,2018-05-09,1.0,0.0,306.9
304.95,TSLA,2018-05-10,1.0,0.0,304.95
301.05,TSLA,2018-05-11,1.0,0.0,301.05
291.90000000000003,TSLA,2018-05-14,1.0,0.0,291.9
284.25,TSLA,2018-05-15,1.0,0.0,284.25
286.5,TSLA,2018-05-16,1.0,0.0,286.5
284.54999999999995,TSLA,2018-05-17,1.0,0.0,284.55
276.75,TSLA,2018-05-18,1.0,0.0,276.75
284.54999999999995,TSLA,2018-05-21,1.0,0.0,284.55
274.95,TSLA,2018-05-22,1.0,0.0,274.95
279.0,TSLA,2018-05-23,1.0,0.0,279.0
277.8,TSLA,2018-05-24,1.0,0.0,277.8
278.85,TSLA,2018-05-25,1.0,0.0,278.85
283.8,TSLA,2018-05-29,1.0,0.0,283.8
291.75,TSLA,2018-05-30,1.0,0.0,291.75
284.7,TSLA,2018-05-31,1.0,0.0,284.7
291.75,TSLA,2018-06-01,1.0,0.0,291.75
296.70000000000005,TSLA,2018-06-04,1.0,0.0,296.7
291.15,TSLA,2018-06-05,1.0,0.0,291.15
319.5,TSLA,2018-06-06,1.0,0.0,319.5
316.05,TSLA,2018-06-07,1.0,0.0,316.05
317.7,TSLA,2018-06-08,1.0,0.0,317.7
332.1,TSLA,2018-06-11,1.0,0.0,332.1
342.75,TSLA,2018-06-12,1.0,0.0,342.75
